"wz11cd","lsoa11cd","msoa11cd","date","Highest Level of Qualification: All categories: Highest level of qualification; measures: Value","Highest Level of Qualification: No qualifications; measures: Value","Highest Level of Qualification: Level 1 qualifications; measures: Value","Highest Level of Qualification: Level 2 qualifications; measures: Value","Highest Level of Qualification: Apprenticeship; measures: Value","Highest Level of Qualification: Level 3 qualifications; measures: Value","Highest Level of Qualification: Level 4 qualifications and above; measures: Value","Highest Level of Qualification: Other qualifications; measures: Value","Highest Level of Qualification: No qualifications; measures: Value:value%","Highest Level of Qualification: Level 1 qualifications; measures: Value:value%","Highest Level of Qualification: Level 2 qualifications; measures: Value:value%","Highest Level of Qualification: Apprenticeship; measures: Value:value%","Highest Level of Qualification: Level 3 qualifications; measures: Value:value%","Highest Level of Qualification: Level 4 qualifications and above; measures: Value:value%","Highest Level of Qualification: Other qualifications; measures: Value:value%"
"E33020371","E01009294","E02001925",2011,315,10,27,34,9,54,179,2,3.17460317460317,8.57142857142857,10.7936507936508,2.85714285714286,17.1428571428571,56.8253968253968,0.634920634920635
"E33020372","E01009295","E02001925",2011,270,27,34,30,5,58,93,23,10,12.5925925925926,11.1111111111111,1.85185185185185,21.4814814814815,34.4444444444444,8.51851851851852
"E33020373","E01009280","E02001926",2011,573,27,58,95,12,109,263,9,4.71204188481675,10.1221640488656,16.5794066317627,2.09424083769634,19.022687609075,45.8987783595113,1.57068062827225
"E33020373","E01009282","E02001926",2011,573,27,58,95,12,109,263,9,4.71204188481675,10.1221640488656,16.5794066317627,2.09424083769634,19.022687609075,45.8987783595113,1.57068062827225
"E33020374","E01009293","E02001926",2011,282,25,23,23,4,38,157,12,8.86524822695035,8.15602836879433,8.15602836879433,1.41843971631206,13.4751773049645,55.6737588652482,4.25531914893617
"E33020374","E01009282","E02001926",2011,282,25,23,23,4,38,157,12,8.86524822695035,8.15602836879433,8.15602836879433,1.41843971631206,13.4751773049645,55.6737588652482,4.25531914893617
"E33020375","E01009288","E02001926",2011,352,46,17,49,3,69,151,17,13.0681818181818,4.82954545454545,13.9204545454545,0.852272727272727,19.6022727272727,42.8977272727273,4.82954545454545
"E33020376","E01009288","E02001926",2011,431,55,45,49,7,87,170,18,12.7610208816705,10.4408352668213,11.368909512761,1.62412993039443,20.1856148491879,39.4431554524362,4.17633410672854
"E33020376","E01009296","E02001926",2011,431,55,45,49,7,87,170,18,12.7610208816705,10.4408352668213,11.368909512761,1.62412993039443,20.1856148491879,39.4431554524362,4.17633410672854
"E33020377","E01009282","E02001926",2011,456,54,44,69,8,58,210,13,11.8421052631579,9.64912280701754,15.1315789473684,1.75438596491228,12.719298245614,46.0526315789474,2.85087719298246
"E33020378","E01009505","E02001927",2011,419,49,24,47,8,64,209,18,11.6945107398568,5.72792362768496,11.2171837708831,1.90930787589499,15.2744630071599,49.8806682577566,4.29594272076372
"E33020378","E01009501","E02001927",2011,419,49,24,47,8,64,209,18,11.6945107398568,5.72792362768496,11.2171837708831,1.90930787589499,15.2744630071599,49.8806682577566,4.29594272076372
"E33020379","E01009501","E02001927",2011,365,87,70,64,12,60,60,12,23.8356164383562,19.1780821917808,17.5342465753425,3.28767123287671,16.4383561643836,16.4383561643836,3.28767123287671
"E33020379","E01009502","E02001927",2011,365,87,70,64,12,60,60,12,23.8356164383562,19.1780821917808,17.5342465753425,3.28767123287671,16.4383561643836,16.4383561643836,3.28767123287671
"E33020380","E01009501","E02001927",2011,311,58,39,46,7,61,94,6,18.6495176848875,12.540192926045,14.7909967845659,2.2508038585209,19.6141479099678,30.2250803858521,1.92926045016077
"E33020380","E01009503","E02001927",2011,311,58,39,46,7,61,94,6,18.6495176848875,12.540192926045,14.7909967845659,2.2508038585209,19.6141479099678,30.2250803858521,1.92926045016077
"E33020380","E01009502","E02001927",2011,311,58,39,46,7,61,94,6,18.6495176848875,12.540192926045,14.7909967845659,2.2508038585209,19.6141479099678,30.2250803858521,1.92926045016077
"E33020381","E01009502","E02001927",2011,328,66,67,56,10,49,61,19,20.1219512195122,20.4268292682927,17.0731707317073,3.04878048780488,14.9390243902439,18.5975609756098,5.79268292682927
"E33020381","E01008924","E02001927",2011,328,66,67,56,10,49,61,19,20.1219512195122,20.4268292682927,17.0731707317073,3.04878048780488,14.9390243902439,18.5975609756098,5.79268292682927
"E33020382","E01008923","E02001928",2011,279,50,40,58,5,52,61,13,17.921146953405,14.336917562724,20.7885304659498,1.7921146953405,18.6379928315412,21.8637992831541,4.6594982078853
"E33020382","E01008928","E02001928",2011,279,50,40,58,5,52,61,13,17.921146953405,14.336917562724,20.7885304659498,1.7921146953405,18.6379928315412,21.8637992831541,4.6594982078853
"E33020383","E01008917","E02001928",2011,809,115,121,132,36,115,231,59,14.2150803461063,14.9567367119901,16.3164400494438,4.44993819530284,14.2150803461063,28.5537700865266,7.2929542645241
"E33020383","E01008923","E02001928",2011,809,115,121,132,36,115,231,59,14.2150803461063,14.9567367119901,16.3164400494438,4.44993819530284,14.2150803461063,28.5537700865266,7.2929542645241
"E33020383","E01008925","E02001928",2011,809,115,121,132,36,115,231,59,14.2150803461063,14.9567367119901,16.3164400494438,4.44993819530284,14.2150803461063,28.5537700865266,7.2929542645241
"E33020383","E01008927","E02001928",2011,809,115,121,132,36,115,231,59,14.2150803461063,14.9567367119901,16.3164400494438,4.44993819530284,14.2150803461063,28.5537700865266,7.2929542645241
"E33020384","E01009024","E02001929",2011,506,111,68,86,14,82,117,28,21.9367588932806,13.4387351778656,16.99604743083,2.76679841897233,16.2055335968379,23.1225296442688,5.53359683794466
"E33020384","E01009025","E02001929",2011,506,111,68,86,14,82,117,28,21.9367588932806,13.4387351778656,16.99604743083,2.76679841897233,16.2055335968379,23.1225296442688,5.53359683794466
"E33020384","E01009019","E02001929",2011,506,111,68,86,14,82,117,28,21.9367588932806,13.4387351778656,16.99604743083,2.76679841897233,16.2055335968379,23.1225296442688,5.53359683794466
"E33020384","E01009033","E02001929",2011,506,111,68,86,14,82,117,28,21.9367588932806,13.4387351778656,16.99604743083,2.76679841897233,16.2055335968379,23.1225296442688,5.53359683794466
"E33020385","E01009021","E02001929",2011,366,55,56,60,9,67,95,24,15.0273224043716,15.3005464480874,16.3934426229508,2.45901639344262,18.3060109289618,25.9562841530055,6.55737704918033
"E33020385","E01009019","E02001929",2011,366,55,56,60,9,67,95,24,15.0273224043716,15.3005464480874,16.3934426229508,2.45901639344262,18.3060109289618,25.9562841530055,6.55737704918033
"E33020385","E01009020","E02001929",2011,366,55,56,60,9,67,95,24,15.0273224043716,15.3005464480874,16.3934426229508,2.45901639344262,18.3060109289618,25.9562841530055,6.55737704918033
"E33020385","E01009025","E02001929",2011,366,55,56,60,9,67,95,24,15.0273224043716,15.3005464480874,16.3934426229508,2.45901639344262,18.3060109289618,25.9562841530055,6.55737704918033
"E33020386","E01009179","E02001930",2011,572,45,65,49,6,87,305,15,7.86713286713287,11.3636363636364,8.56643356643357,1.04895104895105,15.2097902097902,53.3216783216783,2.62237762237762
"E33020387","E01009189","E02001930",2011,301,25,34,44,7,31,152,8,8.30564784053156,11.2956810631229,14.6179401993355,2.32558139534884,10.2990033222591,50.4983388704319,2.6578073089701
"E33020387","E01009175","E02001930",2011,301,25,34,44,7,31,152,8,8.30564784053156,11.2956810631229,14.6179401993355,2.32558139534884,10.2990033222591,50.4983388704319,2.6578073089701
"E33020388","E01009178","E02001930",2011,481,72,61,82,11,77,162,16,14.968814968815,12.6819126819127,17.047817047817,2.28690228690229,16.008316008316,33.6798336798337,3.32640332640333
"E33020388","E01009177","E02001930",2011,481,72,61,82,11,77,162,16,14.968814968815,12.6819126819127,17.047817047817,2.28690228690229,16.008316008316,33.6798336798337,3.32640332640333
"E33020389","E01009175","E02001930",2011,801,74,116,178,17,109,279,28,9.23845193508115,14.481897627965,22.2222222222222,2.12234706616729,13.6079900124844,34.8314606741573,3.4956304619226
"E33020390","E01009176","E02001931",2011,261,33,27,33,6,32,112,18,12.6436781609195,10.3448275862069,12.6436781609195,2.29885057471264,12.2605363984674,42.911877394636,6.89655172413793
"E33020391","E01009031","E02001931",2011,407,57,68,61,10,60,132,19,14.004914004914,16.7076167076167,14.987714987715,2.45700245700246,14.7420147420147,32.4324324324324,4.66830466830467
"E33020392","E01009037","E02001931",2011,266,41,32,58,12,45,67,11,15.4135338345865,12.0300751879699,21.8045112781955,4.51127819548872,16.9172932330827,25.187969924812,4.13533834586466
"E33020393","E01008933","E02001931",2011,352,38,49,62,11,43,124,25,10.7954545454545,13.9204545454545,17.6136363636364,3.125,12.2159090909091,35.2272727272727,7.10227272727273
"E33020393","E01008934","E02001931",2011,352,38,49,62,11,43,124,25,10.7954545454545,13.9204545454545,17.6136363636364,3.125,12.2159090909091,35.2272727272727,7.10227272727273
"E33020394","E01008929","E02001932",2011,416,51,37,53,10,71,181,13,12.2596153846154,8.89423076923077,12.7403846153846,2.40384615384615,17.0673076923077,43.5096153846154,3.125
"E33020394","E01008930","E02001932",2011,416,51,37,53,10,71,181,13,12.2596153846154,8.89423076923077,12.7403846153846,2.40384615384615,17.0673076923077,43.5096153846154,3.125
"E33020394","E01033629","E02001932",2011,416,51,37,53,10,71,181,13,12.2596153846154,8.89423076923077,12.7403846153846,2.40384615384615,17.0673076923077,43.5096153846154,3.125
"E33020395","E01033629","E02001932",2011,716,74,60,80,15,110,356,21,10.3351955307263,8.37988826815642,11.1731843575419,2.09497206703911,15.3631284916201,49.7206703910614,2.93296089385475
"E33020396","E01009495","E02001932",2011,333,38,53,46,12,58,117,9,11.4114114114114,15.9159159159159,13.8138138138138,3.6036036036036,17.4174174174174,35.1351351351351,2.7027027027027
"E33020396","E01008929","E02001932",2011,333,38,53,46,12,58,117,9,11.4114114114114,15.9159159159159,13.8138138138138,3.6036036036036,17.4174174174174,35.1351351351351,2.7027027027027
"E33020397","E01008966","E02001933",2011,333,48,56,46,18,46,96,23,14.4144144144144,16.8168168168168,13.8138138138138,5.4054054054054,13.8138138138138,28.8288288288288,6.90690690690691
"E33020397","E01008953","E02001933",2011,333,48,56,46,18,46,96,23,14.4144144144144,16.8168168168168,13.8138138138138,5.4054054054054,13.8138138138138,28.8288288288288,6.90690690690691
"E33020398","E01008964","E02001933",2011,366,25,22,35,6,42,230,6,6.83060109289618,6.01092896174863,9.56284153005464,1.63934426229508,11.4754098360656,62.8415300546448,1.63934426229508
"E33020398","E01008963","E02001933",2011,366,25,22,35,6,42,230,6,6.83060109289618,6.01092896174863,9.56284153005464,1.63934426229508,11.4754098360656,62.8415300546448,1.63934426229508
"E33020399","E01008963","E02001933",2011,439,61,50,88,12,75,125,28,13.8952164009112,11.3895216400911,20.0455580865604,2.73348519362187,17.0842824601367,28.4738041002278,6.37813211845103
"E33020399","E01008965","E02001933",2011,439,61,50,88,12,75,125,28,13.8952164009112,11.3895216400911,20.0455580865604,2.73348519362187,17.0842824601367,28.4738041002278,6.37813211845103
"E33020399","E01008964","E02001933",2011,439,61,50,88,12,75,125,28,13.8952164009112,11.3895216400911,20.0455580865604,2.73348519362187,17.0842824601367,28.4738041002278,6.37813211845103
"E33020400","E01008953","E02001933",2011,737,70,109,107,17,110,282,42,9.49796472184532,14.7896879240163,14.5183175033921,2.30664857530529,14.9253731343284,38.2632293080054,5.69877883310719
"E33020400","E01008965","E02001933",2011,737,70,109,107,17,110,282,42,9.49796472184532,14.7896879240163,14.5183175033921,2.30664857530529,14.9253731343284,38.2632293080054,5.69877883310719
"E33020401","E01009035","E02001934",2011,904,111,142,156,17,167,258,53,12.2787610619469,15.7079646017699,17.2566371681416,1.88053097345133,18.4734513274336,28.5398230088496,5.86283185840708
"E33020401","E01009032","E02001934",2011,904,111,142,156,17,167,258,53,12.2787610619469,15.7079646017699,17.2566371681416,1.88053097345133,18.4734513274336,28.5398230088496,5.86283185840708
"E33020402","E01009034","E02001934",2011,629,77,102,102,25,119,167,37,12.241653418124,16.2162162162162,16.2162162162162,3.97456279809221,18.9189189189189,26.550079491256,5.88235294117647
"E33020402","E01009036","E02001934",2011,629,77,102,102,25,119,167,37,12.241653418124,16.2162162162162,16.2162162162162,3.97456279809221,18.9189189189189,26.550079491256,5.88235294117647
"E33020403","E01009506","E02001935",2011,328,38,39,53,16,46,117,19,11.5853658536585,11.890243902439,16.1585365853659,4.8780487804878,14.0243902439024,35.6707317073171,5.79268292682927
"E33020403","E01009494","E02001935",2011,328,38,39,53,16,46,117,19,11.5853658536585,11.890243902439,16.1585365853659,4.8780487804878,14.0243902439024,35.6707317073171,5.79268292682927
"E33020403","E01009496","E02001935",2011,328,38,39,53,16,46,117,19,11.5853658536585,11.890243902439,16.1585365853659,4.8780487804878,14.0243902439024,35.6707317073171,5.79268292682927
"E33020404","E01009496","E02001935",2011,414,59,48,43,10,88,149,17,14.2512077294686,11.5942028985507,10.3864734299517,2.41545893719807,21.256038647343,35.9903381642512,4.10628019323672
"E33020404","E01009497","E02001935",2011,414,59,48,43,10,88,149,17,14.2512077294686,11.5942028985507,10.3864734299517,2.41545893719807,21.256038647343,35.9903381642512,4.10628019323672
"E33020405","E01009504","E02001935",2011,255,39,25,37,6,36,97,15,15.2941176470588,9.80392156862745,14.5098039215686,2.35294117647059,14.1176470588235,38.0392156862745,5.88235294117647
"E33020406","E01009497","E02001935",2011,577,88,99,91,14,84,177,24,15.2512998266898,17.157712305026,15.7712305025997,2.4263431542461,14.5580589254766,30.6759098786828,4.15944540727903
"E33020407","E01008967","E02001936",2011,345,45,44,62,31,60,79,24,13.0434782608696,12.7536231884058,17.9710144927536,8.98550724637681,17.3913043478261,22.8985507246377,6.95652173913043
"E33020407","E01008970","E02001936",2011,345,45,44,62,31,60,79,24,13.0434782608696,12.7536231884058,17.9710144927536,8.98550724637681,17.3913043478261,22.8985507246377,6.95652173913043
"E33020408","E01008981","E02001936",2011,422,42,64,90,5,69,129,23,9.95260663507109,15.1658767772512,21.3270142180095,1.18483412322275,16.3507109004739,30.5687203791469,5.45023696682464
"E33020408","E01008967","E02001936",2011,422,42,64,90,5,69,129,23,9.95260663507109,15.1658767772512,21.3270142180095,1.18483412322275,16.3507109004739,30.5687203791469,5.45023696682464
"E33020409","E01008981","E02001936",2011,363,32,43,47,4,62,160,15,8.81542699724518,11.8457300275482,12.9476584022039,1.10192837465565,17.0798898071625,44.0771349862259,4.13223140495868
"E33020409","E01008967","E02001936",2011,363,32,43,47,4,62,160,15,8.81542699724518,11.8457300275482,12.9476584022039,1.10192837465565,17.0798898071625,44.0771349862259,4.13223140495868
"E33020409","E01008968","E02001936",2011,363,32,43,47,4,62,160,15,8.81542699724518,11.8457300275482,12.9476584022039,1.10192837465565,17.0798898071625,44.0771349862259,4.13223140495868
"E33020410","E01008968","E02001936",2011,394,53,70,65,16,58,120,12,13.4517766497462,17.7664974619289,16.497461928934,4.06091370558376,14.7208121827411,30.4568527918782,3.04568527918782
"E33020411","E01008935","E02001937",2011,330,60,52,50,15,58,78,17,18.1818181818182,15.7575757575758,15.1515151515152,4.54545454545455,17.5757575757576,23.6363636363636,5.15151515151515
"E33020411","E01008939","E02001937",2011,330,60,52,50,15,58,78,17,18.1818181818182,15.7575757575758,15.1515151515152,4.54545454545455,17.5757575757576,23.6363636363636,5.15151515151515
"E33020411","E01008938","E02001937",2011,330,60,52,50,15,58,78,17,18.1818181818182,15.7575757575758,15.1515151515152,4.54545454545455,17.5757575757576,23.6363636363636,5.15151515151515
"E33020412","E01008932","E02001937",2011,496,76,62,67,16,80,165,30,15.3225806451613,12.5,13.508064516129,3.2258064516129,16.1290322580645,33.2661290322581,6.04838709677419
"E33020412","E01008935","E02001937",2011,496,76,62,67,16,80,165,30,15.3225806451613,12.5,13.508064516129,3.2258064516129,16.1290322580645,33.2661290322581,6.04838709677419
"E33020413","E01008935","E02001937",2011,518,53,66,64,11,113,185,26,10.2316602316602,12.7413127413127,12.3552123552124,2.12355212355212,21.8146718146718,35.7142857142857,5.01930501930502
"E33020413","E01008936","E02001937",2011,518,53,66,64,11,113,185,26,10.2316602316602,12.7413127413127,12.3552123552124,2.12355212355212,21.8146718146718,35.7142857142857,5.01930501930502
"E33020414","E01008952","E02001938",2011,500,72,88,118,12,69,120,21,14.4,17.6,23.6,2.4,13.8,24,4.2
"E33020414","E01008955","E02001938",2011,500,72,88,118,12,69,120,21,14.4,17.6,23.6,2.4,13.8,24,4.2
"E33020415","E01008956","E02001938",2011,392,26,35,60,5,56,200,10,6.63265306122449,8.92857142857143,15.3061224489796,1.27551020408163,14.2857142857143,51.0204081632653,2.55102040816327
"E33020416","E01008957","E02001938",2011,398,92,66,80,26,64,47,23,23.1155778894472,16.5829145728643,20.1005025125628,6.53266331658291,16.0804020100502,11.8090452261307,5.77889447236181
"E33020417","E01008956","E02001938",2011,289,35,49,46,20,52,75,12,12.1107266435986,16.9550173010381,15.916955017301,6.9204152249135,17.9930795847751,25.9515570934256,4.1522491349481
"E33020417","E01008955","E02001938",2011,289,35,49,46,20,52,75,12,12.1107266435986,16.9550173010381,15.916955017301,6.9204152249135,17.9930795847751,25.9515570934256,4.1522491349481
"E33020417","E01008951","E02001938",2011,289,35,49,46,20,52,75,12,12.1107266435986,16.9550173010381,15.916955017301,6.9204152249135,17.9930795847751,25.9515570934256,4.1522491349481
"E33020418","E01008957","E02001938",2011,230,42,26,37,8,39,53,25,18.2608695652174,11.304347826087,16.0869565217391,3.47826086956522,16.9565217391304,23.0434782608696,10.8695652173913
"E33020419","E01008952","E02001938",2011,359,77,67,50,13,45,91,16,21.4484679665738,18.6629526462396,13.9275766016713,3.62116991643454,12.5348189415042,25.3481894150418,4.45682451253482
"E33020419","E01008955","E02001938",2011,359,77,67,50,13,45,91,16,21.4484679665738,18.6629526462396,13.9275766016713,3.62116991643454,12.5348189415042,25.3481894150418,4.45682451253482
"E33020420","E01008951","E02001938",2011,278,21,27,58,9,52,99,12,7.55395683453237,9.71223021582734,20.863309352518,3.23741007194245,18.705035971223,35.6115107913669,4.31654676258993
"E33020421","E01008952","E02001938",2011,418,72,59,67,13,58,122,27,17.2248803827751,14.1148325358852,16.0287081339713,3.11004784688995,13.8755980861244,29.1866028708134,6.45933014354067
"E33020422","E01008954","E02001939",2011,1546,122,144,171,26,186,857,40,7.89133247089263,9.3143596377749,11.0608020698577,1.68175937904269,12.0310478654593,55.4333764553687,2.58732212160414
"E33020422","E01008958","E02001939",2011,1546,122,144,171,26,186,857,40,7.89133247089263,9.3143596377749,11.0608020698577,1.68175937904269,12.0310478654593,55.4333764553687,2.58732212160414
"E33020422","E01009493","E02001939",2011,1546,122,144,171,26,186,857,40,7.89133247089263,9.3143596377749,11.0608020698577,1.68175937904269,12.0310478654593,55.4333764553687,2.58732212160414
"E33020423","E01009493","E02001939",2011,594,37,57,65,7,63,350,15,6.22895622895623,9.5959595959596,10.9427609427609,1.17845117845118,10.6060606060606,58.9225589225589,2.52525252525253
"E33020423","E01008950","E02001939",2011,594,37,57,65,7,63,350,15,6.22895622895623,9.5959595959596,10.9427609427609,1.17845117845118,10.6060606060606,58.9225589225589,2.52525252525253
"E33020423","E01008954","E02001939",2011,594,37,57,65,7,63,350,15,6.22895622895623,9.5959595959596,10.9427609427609,1.17845117845118,10.6060606060606,58.9225589225589,2.52525252525253
"E33020424","E01008937","E02001941",2011,328,56,31,63,18,42,101,17,17.0731707317073,9.45121951219512,19.2073170731707,5.48780487804878,12.8048780487805,30.7926829268293,5.18292682926829
"E33020424","E01008940","E02001941",2011,328,56,31,63,18,42,101,17,17.0731707317073,9.45121951219512,19.2073170731707,5.48780487804878,12.8048780487805,30.7926829268293,5.18292682926829
"E33020424","E01008944","E02001941",2011,328,56,31,63,18,42,101,17,17.0731707317073,9.45121951219512,19.2073170731707,5.48780487804878,12.8048780487805,30.7926829268293,5.18292682926829
"E33020425","E01008937","E02001941",2011,572,88,78,125,12,88,157,24,15.3846153846154,13.6363636363636,21.8531468531469,2.0979020979021,15.3846153846154,27.4475524475524,4.1958041958042
"E33020425","E01008941","E02001941",2011,572,88,78,125,12,88,157,24,15.3846153846154,13.6363636363636,21.8531468531469,2.0979020979021,15.3846153846154,27.4475524475524,4.1958041958042
"E33020425","E01008940","E02001941",2011,572,88,78,125,12,88,157,24,15.3846153846154,13.6363636363636,21.8531468531469,2.0979020979021,15.3846153846154,27.4475524475524,4.1958041958042
"E33020426","E01008960","E02001942",2011,307,17,34,38,12,44,161,1,5.53745928338762,11.0749185667752,12.3778501628664,3.90879478827362,14.3322475570033,52.442996742671,0.325732899022801
"E33020426","E01008959","E02001942",2011,307,17,34,38,12,44,161,1,5.53745928338762,11.0749185667752,12.3778501628664,3.90879478827362,14.3322475570033,52.442996742671,0.325732899022801
"E33020427","E01008961","E02001942",2011,424,53,69,90,13,55,125,19,12.5,16.2735849056604,21.2264150943396,3.06603773584906,12.9716981132075,29.4811320754717,4.4811320754717
"E33020427","E01008962","E02001942",2011,424,53,69,90,13,55,125,19,12.5,16.2735849056604,21.2264150943396,3.06603773584906,12.9716981132075,29.4811320754717,4.4811320754717
"E33020427","E01008959","E02001942",2011,424,53,69,90,13,55,125,19,12.5,16.2735849056604,21.2264150943396,3.06603773584906,12.9716981132075,29.4811320754717,4.4811320754717
"E33020428","E01008961","E02001942",2011,440,88,70,58,15,71,119,19,20,15.9090909090909,13.1818181818182,3.40909090909091,16.1363636363636,27.0454545454545,4.31818181818182
"E33020428","E01008960","E02001942",2011,440,88,70,58,15,71,119,19,20,15.9090909090909,13.1818181818182,3.40909090909091,16.1363636363636,27.0454545454545,4.31818181818182
"E33020429","E01008942","E02001943",2011,381,57,55,63,10,71,109,16,14.9606299212598,14.4356955380577,16.5354330708661,2.6246719160105,18.6351706036745,28.6089238845144,4.1994750656168
"E33020429","E01008943","E02001943",2011,381,57,55,63,10,71,109,16,14.9606299212598,14.4356955380577,16.5354330708661,2.6246719160105,18.6351706036745,28.6089238845144,4.1994750656168
"E33020430","E01008969","E02001943",2011,523,50,102,83,24,73,173,18,9.56022944550669,19.5028680688336,15.8699808795411,4.58891013384321,13.9579349904398,33.0783938814532,3.44168260038241
"E33020430","E01008943","E02001943",2011,523,50,102,83,24,73,173,18,9.56022944550669,19.5028680688336,15.8699808795411,4.58891013384321,13.9579349904398,33.0783938814532,3.44168260038241
"E33020431","E01008971","E02001943",2011,351,43,53,69,17,55,102,12,12.2507122507123,15.0997150997151,19.6581196581197,4.84330484330484,15.6695156695157,29.0598290598291,3.41880341880342
"E33020432","E01008973","E02001944",2011,900,79,104,127,15,161,386,28,8.77777777777778,11.5555555555556,14.1111111111111,1.66666666666667,17.8888888888889,42.8888888888889,3.11111111111111
"E33020432","E01008975","E02001944",2011,900,79,104,127,15,161,386,28,8.77777777777778,11.5555555555556,14.1111111111111,1.66666666666667,17.8888888888889,42.8888888888889,3.11111111111111
"E33020432","E01008972","E02001944",2011,900,79,104,127,15,161,386,28,8.77777777777778,11.5555555555556,14.1111111111111,1.66666666666667,17.8888888888889,42.8888888888889,3.11111111111111
"E33020433","E01008974","E02001944",2011,327,59,56,37,17,56,74,28,18.0428134556575,17.1253822629969,11.3149847094801,5.19877675840979,17.1253822629969,22.6299694189602,8.56269113149847
"E33020433","E01008973","E02001944",2011,327,59,56,37,17,56,74,28,18.0428134556575,17.1253822629969,11.3149847094801,5.19877675840979,17.1253822629969,22.6299694189602,8.56269113149847
"E33020433","E01008972","E02001944",2011,327,59,56,37,17,56,74,28,18.0428134556575,17.1253822629969,11.3149847094801,5.19877675840979,17.1253822629969,22.6299694189602,8.56269113149847
"E33020434","E01008974","E02001944",2011,346,16,39,58,8,59,155,11,4.6242774566474,11.271676300578,16.7630057803468,2.3121387283237,17.0520231213873,44.7976878612717,3.17919075144509
"E33020434","E01008973","E02001944",2011,346,16,39,58,8,59,155,11,4.6242774566474,11.271676300578,16.7630057803468,2.3121387283237,17.0520231213873,44.7976878612717,3.17919075144509
"E33020435","E01009498","E02001945",2011,720,134,150,133,10,111,142,40,18.6111111111111,20.8333333333333,18.4722222222222,1.38888888888889,15.4166666666667,19.7222222222222,5.55555555555556
"E33020435","E01009499","E02001945",2011,720,134,150,133,10,111,142,40,18.6111111111111,20.8333333333333,18.4722222222222,1.38888888888889,15.4166666666667,19.7222222222222,5.55555555555556
"E33020435","E01009172","E02001945",2011,720,134,150,133,10,111,142,40,18.6111111111111,20.8333333333333,18.4722222222222,1.38888888888889,15.4166666666667,19.7222222222222,5.55555555555556
"E33020436","E01009172","E02001945",2011,367,64,51,43,15,60,105,29,17.4386920980926,13.8964577656676,11.716621253406,4.08719346049046,16.3487738419619,28.6103542234332,7.90190735694823
"E33020436","E01009173","E02001945",2011,367,64,51,43,15,60,105,29,17.4386920980926,13.8964577656676,11.716621253406,4.08719346049046,16.3487738419619,28.6103542234332,7.90190735694823
"E33020436","E01009174","E02001945",2011,367,64,51,43,15,60,105,29,17.4386920980926,13.8964577656676,11.716621253406,4.08719346049046,16.3487738419619,28.6103542234332,7.90190735694823
"E33020437","E01009205","E02001946",2011,223,8,22,38,6,58,82,9,3.58744394618834,9.86547085201794,17.0403587443946,2.69058295964126,26.0089686098655,36.7713004484305,4.03587443946188
"E33020438","E01009205","E02001946",2011,331,48,46,57,25,47,94,14,14.5015105740181,13.8972809667674,17.2205438066465,7.55287009063444,14.1993957703927,28.3987915407855,4.22960725075529
"E33020438","E01009211","E02001946",2011,331,48,46,57,25,47,94,14,14.5015105740181,13.8972809667674,17.2205438066465,7.55287009063444,14.1993957703927,28.3987915407855,4.22960725075529
"E33020439","E01009218","E02001946",2011,450,32,58,94,23,89,140,14,7.11111111111111,12.8888888888889,20.8888888888889,5.11111111111111,19.7777777777778,31.1111111111111,3.11111111111111
"E33020440","E01009206","E02001946",2011,521,45,65,98,29,89,177,18,8.63723608445297,12.4760076775432,18.809980806142,5.56621880998081,17.0825335892514,33.9731285988484,3.45489443378119
"E33020440","E01009219","E02001946",2011,521,45,65,98,29,89,177,18,8.63723608445297,12.4760076775432,18.809980806142,5.56621880998081,17.0825335892514,33.9731285988484,3.45489443378119
"E33020441","E01008976","E02001947",2011,256,43,48,60,8,40,40,17,16.796875,18.75,23.4375,3.125,15.625,15.625,6.640625
"E33020441","E01008978","E02001947",2011,256,43,48,60,8,40,40,17,16.796875,18.75,23.4375,3.125,15.625,15.625,6.640625
"E33020442","E01008980","E02001947",2011,656,75,91,97,8,96,268,21,11.4329268292683,13.8719512195122,14.7865853658537,1.21951219512195,14.6341463414634,40.8536585365854,3.20121951219512
"E33020442","E01008978","E02001947",2011,656,75,91,97,8,96,268,21,11.4329268292683,13.8719512195122,14.7865853658537,1.21951219512195,14.6341463414634,40.8536585365854,3.20121951219512
"E33020443","E01008980","E02001947",2011,283,39,37,47,4,59,86,11,13.7809187279152,13.0742049469965,16.6077738515901,1.41342756183746,20.8480565371025,30.3886925795053,3.886925795053
"E33020443","E01008979","E02001947",2011,283,39,37,47,4,59,86,11,13.7809187279152,13.0742049469965,16.6077738515901,1.41342756183746,20.8480565371025,30.3886925795053,3.886925795053
"E33020444","E01008945","E02001948",2011,683,148,120,163,25,83,82,62,21.6691068814056,17.5695461200586,23.8653001464129,3.66032210834553,12.1522693997072,12.0058565153734,9.07759882869693
"E33020445","E01008945","E02001948",2011,345,53,60,72,20,60,69,11,15.3623188405797,17.3913043478261,20.8695652173913,5.79710144927536,17.3913043478261,20,3.18840579710145
"E33020445","E01008946","E02001948",2011,345,53,60,72,20,60,69,11,15.3623188405797,17.3913043478261,20.8695652173913,5.79710144927536,17.3913043478261,20,3.18840579710145
"E33020445","E01008947","E02001948",2011,345,53,60,72,20,60,69,11,15.3623188405797,17.3913043478261,20.8695652173913,5.79710144927536,17.3913043478261,20,3.18840579710145
