"wz11cd","lsoa11cd","msoa11cd","date","Employment Status: All categories: Employment status; measures: Value","Employment Status: Employee: Part-time; measures: Value","Employment Status: Employee: Full-time; measures: Value","Employment Status: Self-employed with employees: Part-time; measures: Value","Employment Status: Self-employed with employees: Full-time; measures: Value","Employment Status: Self-employed without employees: Part-time; measures: Value","Employment Status: Self-employed without employees: Full-time; measures: Value","Employment Status: Full-time student; measures: Value","Employment Status: Employee: Part-time; measures: Value:value%","Employment Status: Employee: Full-time; measures: Value:value%","Employment Status: Self-employed with employees: Part-time; measures: Value:value%","Employment Status: Self-employed with employees: Full-time; measures: Value:value%","Employment Status: Self-employed without employees: Part-time; measures: Value:value%","Employment Status: Self-employed without employees: Full-time; measures: Value:value%","Employment Status: Full-time student; measures: Value:value%"
"E33020324","E01008893","E02001915",2011,428,138,194,4,13,20,53,6,32.2429906542056,45.3271028037383,0.934579439252336,3.03738317757009,4.67289719626168,12.3831775700935,1.4018691588785
"E33020325","E01008891","E02001915",2011,381,64,175,9,15,36,74,8,16.7979002624672,45.9317585301837,2.36220472440945,3.93700787401575,9.4488188976378,19.4225721784777,2.0997375328084
"E33020325","E01008895","E02001915",2011,381,64,175,9,15,36,74,8,16.7979002624672,45.9317585301837,2.36220472440945,3.93700787401575,9.4488188976378,19.4225721784777,2.0997375328084
"E33020326","E01008891","E02001915",2011,310,104,134,1,5,20,39,7,33.5483870967742,43.2258064516129,0.32258064516129,1.61290322580645,6.45161290322581,12.5806451612903,2.25806451612903
"E33020326","E01008893","E02001915",2011,310,104,134,1,5,20,39,7,33.5483870967742,43.2258064516129,0.32258064516129,1.61290322580645,6.45161290322581,12.5806451612903,2.25806451612903
"E33020326","E01008890","E02001915",2011,310,104,134,1,5,20,39,7,33.5483870967742,43.2258064516129,0.32258064516129,1.61290322580645,6.45161290322581,12.5806451612903,2.25806451612903
"E33020327","E01008894","E02001915",2011,751,308,303,4,37,6,31,62,41.0119840213049,40.3462050599201,0.532623169107856,4.92676431424767,0.798934753661784,4.12782956058589,8.25565912117177
"E33020327","E01009015","E02001915",2011,751,308,303,4,37,6,31,62,41.0119840213049,40.3462050599201,0.532623169107856,4.92676431424767,0.798934753661784,4.12782956058589,8.25565912117177
"E33020328","E01008894","E02001915",2011,382,70,131,16,21,65,68,11,18.3246073298429,34.2931937172775,4.18848167539267,5.49738219895288,17.0157068062827,17.8010471204188,2.87958115183246
"E33020328","E01008895","E02001915",2011,382,70,131,16,21,65,68,11,18.3246073298429,34.2931937172775,4.18848167539267,5.49738219895288,17.0157068062827,17.8010471204188,2.87958115183246
"E33020328","E01009015","E02001915",2011,382,70,131,16,21,65,68,11,18.3246073298429,34.2931937172775,4.18848167539267,5.49738219895288,17.0157068062827,17.8010471204188,2.87958115183246
"E33020329","E01008894","E02001915",2011,539,227,229,3,13,13,11,43,42.1150278293135,42.4860853432282,0.556586270871985,2.41187384044527,2.41187384044527,2.04081632653061,7.97773654916512
"E33020330","E01009029","E02001916",2011,452,151,223,5,13,16,26,18,33.4070796460177,49.3362831858407,1.10619469026549,2.87610619469027,3.53982300884956,5.75221238938053,3.98230088495575
"E33020330","E01009018","E02001916",2011,452,151,223,5,13,16,26,18,33.4070796460177,49.3362831858407,1.10619469026549,2.87610619469027,3.53982300884956,5.75221238938053,3.98230088495575
"E33020331","E01009014","E02001916",2011,512,43,391,4,4,16,39,15,8.3984375,76.3671875,0.78125,0.78125,3.125,7.6171875,2.9296875
"E33020332","E01009018","E02001916",2011,244,53,116,0,7,30,33,5,21.7213114754098,47.5409836065574,0,2.86885245901639,12.2950819672131,13.5245901639344,2.04918032786885
"E33020333","E01009026","E02001916",2011,343,63,198,5,16,21,34,6,18.3673469387755,57.7259475218659,1.45772594752187,4.66472303206997,6.12244897959184,9.91253644314869,1.74927113702624
"E33020333","E01009028","E02001916",2011,343,63,198,5,16,21,34,6,18.3673469387755,57.7259475218659,1.45772594752187,4.66472303206997,6.12244897959184,9.91253644314869,1.74927113702624
"E33020334","E01009028","E02001916",2011,540,113,367,2,5,22,24,7,20.9259259259259,67.962962962963,0.37037037037037,0.925925925925926,4.07407407407407,4.44444444444444,1.2962962962963
"E33020334","E01009029","E02001916",2011,540,113,367,2,5,22,24,7,20.9259259259259,67.962962962963,0.37037037037037,0.925925925925926,4.07407407407407,4.44444444444444,1.2962962962963
"E33020335","E01009385","E02001918",2011,231,64,90,3,12,18,29,15,27.7056277056277,38.961038961039,1.2987012987013,5.1948051948052,7.79220779220779,12.5541125541126,6.49350649350649
"E33020336","E01009182","E02001918",2011,429,119,180,2,21,33,48,26,27.7389277389277,41.958041958042,0.466200466200466,4.8951048951049,7.69230769230769,11.1888111888112,6.06060606060606
"E33020336","E01009184","E02001918",2011,429,119,180,2,21,33,48,26,27.7389277389277,41.958041958042,0.466200466200466,4.8951048951049,7.69230769230769,11.1888111888112,6.06060606060606
"E33020337","E01009187","E02001918",2011,293,39,110,4,7,65,60,8,13.3105802047782,37.542662116041,1.36518771331058,2.38907849829352,22.1843003412969,20.4778156996587,2.73037542662116
"E33020337","E01009188","E02001918",2011,293,39,110,4,7,65,60,8,13.3105802047782,37.542662116041,1.36518771331058,2.38907849829352,22.1843003412969,20.4778156996587,2.73037542662116
"E33020338","E01009384","E02001918",2011,266,83,89,2,9,27,41,15,31.203007518797,33.4586466165414,0.75187969924812,3.38345864661654,10.1503759398496,15.4135338345865,5.6390977443609
"E33020339","E01009182","E02001918",2011,264,73,117,1,7,23,27,16,27.6515151515151,44.3181818181818,0.378787878787879,2.65151515151515,8.71212121212121,10.2272727272727,6.06060606060606
"E33020340","E01009384","E02001918",2011,420,107,214,4,22,14,25,34,25.4761904761905,50.952380952381,0.952380952380952,5.23809523809524,3.33333333333333,5.95238095238095,8.0952380952381
"E33020340","E01009385","E02001918",2011,420,107,214,4,22,14,25,34,25.4761904761905,50.952380952381,0.952380952380952,5.23809523809524,3.33333333333333,5.95238095238095,8.0952380952381
"E33020341","E01009188","E02001918",2011,490,152,253,1,4,30,35,15,31.0204081632653,51.6326530612245,0.204081632653061,0.816326530612245,6.12244897959184,7.14285714285714,3.06122448979592
"E33020341","E01009184","E02001918",2011,490,152,253,1,4,30,35,15,31.0204081632653,51.6326530612245,0.204081632653061,0.816326530612245,6.12244897959184,7.14285714285714,3.06122448979592
"E33020341","E01009187","E02001918",2011,490,152,253,1,4,30,35,15,31.0204081632653,51.6326530612245,0.204081632653061,0.816326530612245,6.12244897959184,7.14285714285714,3.06122448979592
"E33020342","E01009184","E02001918",2011,234,48,119,3,14,18,19,13,20.5128205128205,50.8547008547009,1.28205128205128,5.98290598290598,7.69230769230769,8.11965811965812,5.55555555555556
"E33020342","E01009187","E02001918",2011,234,48,119,3,14,18,19,13,20.5128205128205,50.8547008547009,1.28205128205128,5.98290598290598,7.69230769230769,8.11965811965812,5.55555555555556
"E33020343","E01009389","E02001919",2011,341,56,105,10,10,75,77,8,16.4222873900293,30.791788856305,2.93255131964809,2.93255131964809,21.9941348973607,22.5806451612903,2.34604105571848
"E33020343","E01009394","E02001919",2011,341,56,105,10,10,75,77,8,16.4222873900293,30.791788856305,2.93255131964809,2.93255131964809,21.9941348973607,22.5806451612903,2.34604105571848
"E33020343","E01009390","E02001919",2011,341,56,105,10,10,75,77,8,16.4222873900293,30.791788856305,2.93255131964809,2.93255131964809,21.9941348973607,22.5806451612903,2.34604105571848
"E33020343","E01009185","E02001919",2011,341,56,105,10,10,75,77,8,16.4222873900293,30.791788856305,2.93255131964809,2.93255131964809,21.9941348973607,22.5806451612903,2.34604105571848
"E33020344","E01009185","E02001919",2011,466,98,217,3,13,56,66,13,21.0300429184549,46.5665236051502,0.643776824034335,2.78969957081545,12.0171673819742,14.1630901287554,2.78969957081545
"E33020344","E01009390","E02001919",2011,466,98,217,3,13,56,66,13,21.0300429184549,46.5665236051502,0.643776824034335,2.78969957081545,12.0171673819742,14.1630901287554,2.78969957081545
"E33020345","E01008920","E02001920",2011,346,106,182,3,5,14,27,9,30.635838150289,52.6011560693642,0.867052023121387,1.44508670520231,4.04624277456647,7.80346820809249,2.60115606936416
"E33020345","E01008918","E02001920",2011,346,106,182,3,5,14,27,9,30.635838150289,52.6011560693642,0.867052023121387,1.44508670520231,4.04624277456647,7.80346820809249,2.60115606936416
"E33020346","E01008920","E02001920",2011,823,66,707,2,8,10,24,6,8.01944106925881,85.9052247873633,0.243013365735115,0.972053462940462,1.21506682867558,2.91616038882138,0.729040097205346
"E33020346","E01008931","E02001920",2011,823,66,707,2,8,10,24,6,8.01944106925881,85.9052247873633,0.243013365735115,0.972053462940462,1.21506682867558,2.91616038882138,0.729040097205346
"E33020346","E01008918","E02001920",2011,823,66,707,2,8,10,24,6,8.01944106925881,85.9052247873633,0.243013365735115,0.972053462940462,1.21506682867558,2.91616038882138,0.729040097205346
"E33020347","E01008921","E02001920",2011,465,51,341,3,12,20,33,5,10.9677419354839,73.3333333333333,0.645161290322581,2.58064516129032,4.3010752688172,7.09677419354839,1.0752688172043
"E33020348","E01009259","E02001920",2011,277,85,136,4,11,5,27,9,30.6859205776173,49.0974729241877,1.44404332129964,3.97111913357401,1.80505415162455,9.74729241877256,3.24909747292419
"E33020348","E01008918","E02001920",2011,277,85,136,4,11,5,27,9,30.6859205776173,49.0974729241877,1.44404332129964,3.97111913357401,1.80505415162455,9.74729241877256,3.24909747292419
"E33020348","E01008931","E02001920",2011,277,85,136,4,11,5,27,9,30.6859205776173,49.0974729241877,1.44404332129964,3.97111913357401,1.80505415162455,9.74729241877256,3.24909747292419
"E33020349","E01009259","E02001920",2011,1030,85,901,1,3,10,24,6,8.25242718446602,87.4757281553398,0.0970873786407767,0.29126213592233,0.970873786407767,2.33009708737864,0.58252427184466
"E33020350","E01009500","E02001921",2011,240,67,130,1,4,7,18,13,27.9166666666667,54.1666666666667,0.416666666666667,1.66666666666667,2.91666666666667,7.5,5.41666666666667
"E33020350","E01009064","E02001921",2011,240,67,130,1,4,7,18,13,27.9166666666667,54.1666666666667,0.416666666666667,1.66666666666667,2.91666666666667,7.5,5.41666666666667
"E33020351","E01008919","E02001921",2011,435,73,283,0,5,20,40,14,16.7816091954023,65.0574712643678,0,1.14942528735632,4.59770114942529,9.19540229885057,3.2183908045977
"E33020352","E01009077","E02001921",2011,409,77,157,5,17,44,87,22,18.8264058679707,38.3863080684597,1.22249388753056,4.15647921760391,10.7579462102689,21.2713936430318,5.37897310513447
"E33020352","E01009064","E02001921",2011,409,77,157,5,17,44,87,22,18.8264058679707,38.3863080684597,1.22249388753056,4.15647921760391,10.7579462102689,21.2713936430318,5.37897310513447
"E33020352","E01009291","E02001921",2011,409,77,157,5,17,44,87,22,18.8264058679707,38.3863080684597,1.22249388753056,4.15647921760391,10.7579462102689,21.2713936430318,5.37897310513447
"E33020353","E01009290","E02001922",2011,395,131,162,1,5,4,13,79,33.1645569620253,41.0126582278481,0.253164556962025,1.26582278481013,1.0126582278481,3.29113924050633,20
"E33020353","E01009286","E02001922",2011,395,131,162,1,5,4,13,79,33.1645569620253,41.0126582278481,0.253164556962025,1.26582278481013,1.0126582278481,3.29113924050633,20
"E33020354","E01033634","E02001922",2011,359,84,112,5,16,3,17,122,23.3983286908078,31.1977715877437,1.39275766016713,4.45682451253482,0.835654596100279,4.73537604456824,33.983286908078
"E33020354","E01009286","E02001922",2011,359,84,112,5,16,3,17,122,23.3983286908078,31.1977715877437,1.39275766016713,4.45682451253482,0.835654596100279,4.73537604456824,33.983286908078
"E33020355","E01009289","E02001922",2011,256,76,88,4,7,4,19,58,29.6875,34.375,1.5625,2.734375,1.5625,7.421875,22.65625
"E33020355","E01033634","E02001922",2011,256,76,88,4,7,4,19,58,29.6875,34.375,1.5625,2.734375,1.5625,7.421875,22.65625
"E33020356","E01009284","E02001922",2011,729,125,446,2,18,9,22,107,17.1467764060357,61.1796982167353,0.274348422496571,2.46913580246914,1.23456790123457,3.01783264746228,14.6776406035665
"E33020356","E01009290","E02001922",2011,729,125,446,2,18,9,22,107,17.1467764060357,61.1796982167353,0.274348422496571,2.46913580246914,1.23456790123457,3.01783264746228,14.6776406035665
"E33020356","E01009289","E02001922",2011,729,125,446,2,18,9,22,107,17.1467764060357,61.1796982167353,0.274348422496571,2.46913580246914,1.23456790123457,3.01783264746228,14.6776406035665
"E33020357","E01009284","E02001922",2011,876,308,416,5,10,10,14,113,35.1598173515982,47.4885844748858,0.570776255707762,1.14155251141552,1.14155251141552,1.59817351598174,12.8995433789954
"E33020358","E01033634","E02001922",2011,326,66,112,4,6,4,12,122,20.2453987730061,34.3558282208589,1.22699386503067,1.84049079754601,1.22699386503067,3.68098159509202,37.4233128834356
"E33020358","E01009289","E02001922",2011,326,66,112,4,6,4,12,122,20.2453987730061,34.3558282208589,1.22699386503067,1.84049079754601,1.22699386503067,3.68098159509202,37.4233128834356
"E33020359","E01009044","E02001923",2011,296,55,153,4,8,30,37,9,18.5810810810811,51.6891891891892,1.35135135135135,2.7027027027027,10.1351351351351,12.5,3.04054054054054
"E33020359","E01009045","E02001923",2011,296,55,153,4,8,30,37,9,18.5810810810811,51.6891891891892,1.35135135135135,2.7027027027027,10.1351351351351,12.5,3.04054054054054
"E33020360","E01009017","E02001923",2011,434,111,201,6,18,38,49,11,25.5760368663594,46.3133640552995,1.38248847926267,4.14746543778802,8.75576036866359,11.2903225806452,2.53456221198157
"E33020360","E01009043","E02001923",2011,434,111,201,6,18,38,49,11,25.5760368663594,46.3133640552995,1.38248847926267,4.14746543778802,8.75576036866359,11.2903225806452,2.53456221198157
"E33020361","E01009045","E02001923",2011,593,260,211,8,38,14,30,32,43.8448566610455,35.5817875210793,1.34907251264755,6.40809443507589,2.36087689713322,5.05902192242833,5.39629005059022
"E33020361","E01009043","E02001923",2011,593,260,211,8,38,14,30,32,43.8448566610455,35.5817875210793,1.34907251264755,6.40809443507589,2.36087689713322,5.05902192242833,5.39629005059022
"E33020362","E01009046","E02001923",2011,570,51,444,1,10,10,42,12,8.94736842105263,77.8947368421053,0.175438596491228,1.75438596491228,1.75438596491228,7.36842105263158,2.10526315789474
"E33020362","E01009045","E02001923",2011,570,51,444,1,10,10,42,12,8.94736842105263,77.8947368421053,0.175438596491228,1.75438596491228,1.75438596491228,7.36842105263158,2.10526315789474
"E33020362","E01009043","E02001923",2011,570,51,444,1,10,10,42,12,8.94736842105263,77.8947368421053,0.175438596491228,1.75438596491228,1.75438596491228,7.36842105263158,2.10526315789474
"E33020363","E01009395","E02001923",2011,501,123,275,4,8,46,27,18,24.5508982035928,54.8902195608782,0.798403193612774,1.59680638722555,9.1816367265469,5.38922155688623,3.59281437125748
"E33020363","E01009045","E02001923",2011,501,123,275,4,8,46,27,18,24.5508982035928,54.8902195608782,0.798403193612774,1.59680638722555,9.1816367265469,5.38922155688623,3.59281437125748
"E33020364","E01009046","E02001923",2011,395,120,185,2,7,27,38,16,30.379746835443,46.8354430379747,0.506329113924051,1.77215189873418,6.83544303797468,9.62025316455696,4.05063291139241
"E33020365","E01009022","E02001924",2011,412,104,149,7,26,45,70,11,25.2427184466019,36.1650485436893,1.69902912621359,6.31067961165049,10.9223300970874,16.9902912621359,2.66990291262136
"E33020365","E01009030","E02001924",2011,412,104,149,7,26,45,70,11,25.2427184466019,36.1650485436893,1.69902912621359,6.31067961165049,10.9223300970874,16.9902912621359,2.66990291262136
"E33020365","E01009023","E02001924",2011,412,104,149,7,26,45,70,11,25.2427184466019,36.1650485436893,1.69902912621359,6.31067961165049,10.9223300970874,16.9902912621359,2.66990291262136
"E33020366","E01009016","E02001924",2011,274,66,140,2,16,20,21,9,24.0875912408759,51.0948905109489,0.72992700729927,5.83941605839416,7.2992700729927,7.66423357664234,3.28467153284672
"E33020366","E01009022","E02001924",2011,274,66,140,2,16,20,21,9,24.0875912408759,51.0948905109489,0.72992700729927,5.83941605839416,7.2992700729927,7.66423357664234,3.28467153284672
"E33020367","E01009016","E02001924",2011,262,26,192,1,2,14,22,5,9.9236641221374,73.2824427480916,0.381679389312977,0.763358778625954,5.34351145038168,8.3969465648855,1.90839694656489
"E33020368","E01009022","E02001924",2011,430,97,241,2,13,23,43,11,22.5581395348837,56.046511627907,0.465116279069767,3.02325581395349,5.34883720930233,10,2.55813953488372
"E33020368","E01009023","E02001924",2011,430,97,241,2,13,23,43,11,22.5581395348837,56.046511627907,0.465116279069767,3.02325581395349,5.34883720930233,10,2.55813953488372
"E33020369","E01009294","E02001925",2011,347,74,142,3,15,39,54,20,21.3256484149856,40.9221902017291,0.864553314121038,4.32276657060519,11.2391930835735,15.5619596541787,5.76368876080692
"E33020369","E01009295","E02001925",2011,347,74,142,3,15,39,54,20,21.3256484149856,40.9221902017291,0.864553314121038,4.32276657060519,11.2391930835735,15.5619596541787,5.76368876080692
"E33020369","E01009292","E02001925",2011,347,74,142,3,15,39,54,20,21.3256484149856,40.9221902017291,0.864553314121038,4.32276657060519,11.2391930835735,15.5619596541787,5.76368876080692
"E33020370","E01009281","E02001925",2011,482,146,276,1,3,15,13,28,30.2904564315353,57.2614107883817,0.20746887966805,0.622406639004149,3.11203319502075,2.69709543568465,5.80912863070539
"E33020371","E01009294","E02001925",2011,315,48,168,6,6,14,68,5,15.2380952380952,53.3333333333333,1.9047619047619,1.9047619047619,4.44444444444444,21.5873015873016,1.58730158730159
"E33020372","E01009295","E02001925",2011,270,76,128,2,9,11,15,29,28.1481481481481,47.4074074074074,0.740740740740741,3.33333333333333,4.07407407407407,5.55555555555556,10.7407407407407
"E33020373","E01009280","E02001926",2011,573,75,429,1,5,15,28,20,13.0890052356021,74.869109947644,0.174520069808028,0.87260034904014,2.61780104712042,4.88656195462478,3.49040139616056
"E33020373","E01009282","E02001926",2011,573,75,429,1,5,15,28,20,13.0890052356021,74.869109947644,0.174520069808028,0.87260034904014,2.61780104712042,4.88656195462478,3.49040139616056
"E33020374","E01009293","E02001926",2011,282,46,125,6,5,22,51,27,16.3120567375887,44.3262411347518,2.12765957446809,1.77304964539007,7.80141843971631,18.0851063829787,9.57446808510638
"E33020374","E01009282","E02001926",2011,282,46,125,6,5,22,51,27,16.3120567375887,44.3262411347518,2.12765957446809,1.77304964539007,7.80141843971631,18.0851063829787,9.57446808510638
"E33020375","E01009288","E02001926",2011,352,126,158,1,11,22,15,19,35.7954545454545,44.8863636363636,0.284090909090909,3.125,6.25,4.26136363636364,5.39772727272727
"E33020376","E01009288","E02001926",2011,431,155,188,1,8,17,36,26,35.9628770301624,43.6194895591647,0.232018561484919,1.85614849187935,3.94431554524362,8.35266821345708,6.03248259860789
"E33020376","E01009296","E02001926",2011,431,155,188,1,8,17,36,26,35.9628770301624,43.6194895591647,0.232018561484919,1.85614849187935,3.94431554524362,8.35266821345708,6.03248259860789
"E33020377","E01009282","E02001926",2011,456,77,328,2,6,8,10,25,16.8859649122807,71.9298245614035,0.43859649122807,1.31578947368421,1.75438596491228,2.19298245614035,5.48245614035088
"E33020378","E01009505","E02001927",2011,419,118,251,1,1,12,30,6,28.1622911694511,59.9045346062053,0.238663484486874,0.238663484486874,2.86396181384248,7.1599045346062,1.43198090692124
"E33020378","E01009501","E02001927",2011,419,118,251,1,1,12,30,6,28.1622911694511,59.9045346062053,0.238663484486874,0.238663484486874,2.86396181384248,7.1599045346062,1.43198090692124
"E33020379","E01009501","E02001927",2011,365,129,158,6,18,7,30,17,35.3424657534247,43.2876712328767,1.64383561643836,4.93150684931507,1.91780821917808,8.21917808219178,4.65753424657534
"E33020379","E01009502","E02001927",2011,365,129,158,6,18,7,30,17,35.3424657534247,43.2876712328767,1.64383561643836,4.93150684931507,1.91780821917808,8.21917808219178,4.65753424657534
"E33020380","E01009501","E02001927",2011,311,87,140,2,15,16,37,14,27.9742765273312,45.016077170418,0.643086816720257,4.82315112540193,5.14469453376206,11.8971061093248,4.5016077170418
"E33020380","E01009503","E02001927",2011,311,87,140,2,15,16,37,14,27.9742765273312,45.016077170418,0.643086816720257,4.82315112540193,5.14469453376206,11.8971061093248,4.5016077170418
"E33020380","E01009502","E02001927",2011,311,87,140,2,15,16,37,14,27.9742765273312,45.016077170418,0.643086816720257,4.82315112540193,5.14469453376206,11.8971061093248,4.5016077170418
"E33020381","E01009502","E02001927",2011,328,82,157,0,14,15,51,9,25,47.8658536585366,0,4.26829268292683,4.57317073170732,15.5487804878049,2.74390243902439
"E33020381","E01008924","E02001927",2011,328,82,157,0,14,15,51,9,25,47.8658536585366,0,4.26829268292683,4.57317073170732,15.5487804878049,2.74390243902439
"E33020382","E01008923","E02001928",2011,279,104,99,5,11,15,31,14,37.2759856630824,35.4838709677419,1.7921146953405,3.9426523297491,5.3763440860215,11.1111111111111,5.0179211469534
"E33020382","E01008928","E02001928",2011,279,104,99,5,11,15,31,14,37.2759856630824,35.4838709677419,1.7921146953405,3.9426523297491,5.3763440860215,11.1111111111111,5.0179211469534
"E33020383","E01008917","E02001928",2011,809,103,541,5,22,38,87,13,12.7317676143387,66.8726823238566,0.618046971569839,2.71940667490729,4.69715698393078,10.7540173053152,1.60692212608158
"E33020383","E01008923","E02001928",2011,809,103,541,5,22,38,87,13,12.7317676143387,66.8726823238566,0.618046971569839,2.71940667490729,4.69715698393078,10.7540173053152,1.60692212608158
"E33020383","E01008925","E02001928",2011,809,103,541,5,22,38,87,13,12.7317676143387,66.8726823238566,0.618046971569839,2.71940667490729,4.69715698393078,10.7540173053152,1.60692212608158
"E33020383","E01008927","E02001928",2011,809,103,541,5,22,38,87,13,12.7317676143387,66.8726823238566,0.618046971569839,2.71940667490729,4.69715698393078,10.7540173053152,1.60692212608158
"E33020384","E01009024","E02001929",2011,506,120,192,6,24,59,92,13,23.7154150197628,37.9446640316205,1.18577075098814,4.74308300395257,11.6600790513834,18.1818181818182,2.56916996047431
"E33020384","E01009025","E02001929",2011,506,120,192,6,24,59,92,13,23.7154150197628,37.9446640316205,1.18577075098814,4.74308300395257,11.6600790513834,18.1818181818182,2.56916996047431
"E33020384","E01009019","E02001929",2011,506,120,192,6,24,59,92,13,23.7154150197628,37.9446640316205,1.18577075098814,4.74308300395257,11.6600790513834,18.1818181818182,2.56916996047431
"E33020384","E01009033","E02001929",2011,506,120,192,6,24,59,92,13,23.7154150197628,37.9446640316205,1.18577075098814,4.74308300395257,11.6600790513834,18.1818181818182,2.56916996047431
"E33020385","E01009021","E02001929",2011,366,92,164,5,12,27,57,9,25.1366120218579,44.8087431693989,1.36612021857923,3.27868852459016,7.37704918032787,15.5737704918033,2.45901639344262
"E33020385","E01009019","E02001929",2011,366,92,164,5,12,27,57,9,25.1366120218579,44.8087431693989,1.36612021857923,3.27868852459016,7.37704918032787,15.5737704918033,2.45901639344262
"E33020385","E01009020","E02001929",2011,366,92,164,5,12,27,57,9,25.1366120218579,44.8087431693989,1.36612021857923,3.27868852459016,7.37704918032787,15.5737704918033,2.45901639344262
"E33020385","E01009025","E02001929",2011,366,92,164,5,12,27,57,9,25.1366120218579,44.8087431693989,1.36612021857923,3.27868852459016,7.37704918032787,15.5737704918033,2.45901639344262
"E33020386","E01009179","E02001930",2011,572,166,315,1,4,27,49,10,29.020979020979,55.0699300699301,0.174825174825175,0.699300699300699,4.72027972027972,8.56643356643357,1.74825174825175
"E33020387","E01009189","E02001930",2011,301,58,91,6,6,54,72,14,19.2691029900332,30.2325581395349,1.99335548172757,1.99335548172757,17.9401993355482,23.9202657807309,4.65116279069767
"E33020387","E01009175","E02001930",2011,301,58,91,6,6,54,72,14,19.2691029900332,30.2325581395349,1.99335548172757,1.99335548172757,17.9401993355482,23.9202657807309,4.65116279069767
"E33020388","E01009178","E02001930",2011,481,134,156,8,21,63,82,17,27.8586278586279,32.4324324324324,1.66320166320166,4.36590436590437,13.0977130977131,17.047817047817,3.53430353430353
"E33020388","E01009177","E02001930",2011,481,134,156,8,21,63,82,17,27.8586278586279,32.4324324324324,1.66320166320166,4.36590436590437,13.0977130977131,17.047817047817,3.53430353430353
"E33020389","E01009175","E02001930",2011,801,254,413,4,16,20,33,61,31.7103620474407,51.5605493133583,0.499375780274657,1.99750312109863,2.49687890137328,4.11985018726592,7.61548064918852
"E33020390","E01009176","E02001931",2011,261,67,114,3,4,28,39,6,25.6704980842912,43.6781609195402,1.14942528735632,1.53256704980843,10.727969348659,14.9425287356322,2.29885057471264
"E33020391","E01009031","E02001931",2011,407,115,191,5,15,30,44,7,28.2555282555283,46.9287469287469,1.22850122850123,3.68550368550369,7.37100737100737,10.8108108108108,1.71990171990172
"E33020392","E01009037","E02001931",2011,266,60,101,5,13,30,46,11,22.5563909774436,37.9699248120301,1.8796992481203,4.88721804511278,11.2781954887218,17.2932330827068,4.13533834586466
"E33020393","E01008933","E02001931",2011,352,54,146,7,18,48,75,4,15.3409090909091,41.4772727272727,1.98863636363636,5.11363636363636,13.6363636363636,21.3068181818182,1.13636363636364
"E33020393","E01008934","E02001931",2011,352,54,146,7,18,48,75,4,15.3409090909091,41.4772727272727,1.98863636363636,5.11363636363636,13.6363636363636,21.3068181818182,1.13636363636364
"E33020394","E01008929","E02001932",2011,416,95,244,2,9,15,33,18,22.8365384615385,58.6538461538462,0.480769230769231,2.16346153846154,3.60576923076923,7.93269230769231,4.32692307692308
"E33020394","E01008930","E02001932",2011,416,95,244,2,9,15,33,18,22.8365384615385,58.6538461538462,0.480769230769231,2.16346153846154,3.60576923076923,7.93269230769231,4.32692307692308
"E33020394","E01033629","E02001932",2011,416,95,244,2,9,15,33,18,22.8365384615385,58.6538461538462,0.480769230769231,2.16346153846154,3.60576923076923,7.93269230769231,4.32692307692308
"E33020395","E01033629","E02001932",2011,716,166,412,3,8,33,44,50,23.1843575418994,57.5418994413408,0.418994413407821,1.11731843575419,4.60893854748603,6.14525139664804,6.98324022346369
"E33020396","E01009495","E02001932",2011,333,61,198,3,7,16,43,5,18.3183183183183,59.4594594594595,0.900900900900901,2.1021021021021,4.8048048048048,12.9129129129129,1.5015015015015
"E33020396","E01008929","E02001932",2011,333,61,198,3,7,16,43,5,18.3183183183183,59.4594594594595,0.900900900900901,2.1021021021021,4.8048048048048,12.9129129129129,1.5015015015015
"E33020397","E01008966","E02001933",2011,333,67,142,1,20,36,56,11,20.1201201201201,42.6426426426426,0.3003003003003,6.00600600600601,10.8108108108108,16.8168168168168,3.3033033033033
"E33020397","E01008953","E02001933",2011,333,67,142,1,20,36,56,11,20.1201201201201,42.6426426426426,0.3003003003003,6.00600600600601,10.8108108108108,16.8168168168168,3.3033033033033
"E33020398","E01008964","E02001933",2011,366,71,240,3,3,18,23,8,19.3989071038251,65.5737704918033,0.819672131147541,0.819672131147541,4.91803278688525,6.28415300546448,2.18579234972678
"E33020398","E01008963","E02001933",2011,366,71,240,3,3,18,23,8,19.3989071038251,65.5737704918033,0.819672131147541,0.819672131147541,4.91803278688525,6.28415300546448,2.18579234972678
"E33020399","E01008963","E02001933",2011,439,129,184,2,10,26,64,24,29.3849658314351,41.9134396355353,0.455580865603645,2.27790432801822,5.92255125284738,14.5785876993166,5.46697038724374
"E33020399","E01008965","E02001933",2011,439,129,184,2,10,26,64,24,29.3849658314351,41.9134396355353,0.455580865603645,2.27790432801822,5.92255125284738,14.5785876993166,5.46697038724374
"E33020399","E01008964","E02001933",2011,439,129,184,2,10,26,64,24,29.3849658314351,41.9134396355353,0.455580865603645,2.27790432801822,5.92255125284738,14.5785876993166,5.46697038724374
"E33020400","E01008953","E02001933",2011,737,145,487,5,21,16,54,9,19.674355495251,66.078697421981,0.67842605156038,2.8493894165536,2.17096336499322,7.3270013568521,1.22116689280868
"E33020400","E01008965","E02001933",2011,737,145,487,5,21,16,54,9,19.674355495251,66.078697421981,0.67842605156038,2.8493894165536,2.17096336499322,7.3270013568521,1.22116689280868
